studyName,"Date GMT",Island,Colony,"Band Number","Weight (g)"
PAL9293,1993-02-13,HUM,BCH,6044,2700
PAL9293,1993-02-13,HUM,BCH,6054,2700
PAL9293,1993-02-13,HUM,BCH,6062,2800
PAL9293,1993-02-13,HUM,BCH,6082,2950
PAL9293,1993-02-13,HUM,BCH,6084,2850
PAL9293,1993-02-13,HUM,BCH,6091,3200
PAL9293,1993-02-13,HUM,BCH,6122,3000
PAL9293,1993-02-13,HUM,BCH,6149,3450
PAL9293,1993-02-13,HUM,BCH,6152,3250
PAL9293,1993-02-13,HUM,BCH,6156,3400
PAL9293,1993-02-13,HUM,BCH,6168,2950
PAL9293,1993-02-13,HUM,BCH,6185,3150
PAL9293,1993-02-13,HUM,BCH,6190,3150
PAL9293,1993-02-13,HUM,BCH,6199,2800
PAL9293,1993-02-13,HUM,BCH,6218,2850
PAL9293,1993-02-13,HUM,BCH,6224,2900
PAL9293,1993-02-13,HUM,BCH,6230,3200
PAL9293,1993-02-13,HUM,BCH,6237,3250
PAL9293,1993-02-13,HUM,BCH,6247,3250
PAL9293,1993-02-13,HUM,BCH,6260,3050
PAL9293,1993-02-13,HUM,BCH,6277,3350
PAL9293,1993-02-13,HUM,BCH,6298,3400
PAL9293,1993-02-13,HUM,BCH,6324,4050
PAL9293,1993-02-13,HUM,BCH,6334,3250
PAL9293,1993-02-13,HUM,BCH,6344,3300
PAL9293,1993-02-13,HUM,BCH,6354,3400
PAL9293,1993-02-13,HUM,BCH,6367,3000
PAL9293,1993-02-13,HUM,BCH,6368,3050
PAL9293,1993-02-13,HUM,BCH,6378,3100
PAL9293,1993-02-13,HUM,BCH,6385,3350
PAL9293,1993-02-13,HUM,BCH,6392,2550
PAL9293,1993-02-13,HUM,BCH,6416,3150
PAL9293,1993-02-13,HUM,BCH,6424,2650
PAL9293,1993-02-13,HUM,BCH,6441,3050
PAL9293,1993-02-13,HUM,BCH,6442,3050
PAL9293,1993-02-13,HUM,BCH,6455,3250
PAL9293,1993-02-13,HUM,BCH,6456,3050
PAL9293,1993-02-13,HUM,BCH,6463,3250
PAL9293,1993-02-13,HUM,BCH,6468,3100
PAL9293,1993-02-13,HUM,BCH,6484,3250
PAL9293,1993-02-13,HUM,BCH,6497,3250
PAL9293,1993-02-13,HUM,BCH,6504,3150
PAL9293,1993-02-13,HUM,BCH,6515,3100
PAL9293,1993-02-13,HUM,BCH,6517,3050
PAL9293,1993-02-13,HUM,BCH,6526,2650
PAL9293,1993-02-13,HUM,BCH,6550,3200
PAL9293,1993-02-13,HUM,BCH,6551,3050
PAL9293,1993-02-13,HUM,BCH,6552,2900
PAL9293,1993-02-13,HUM,BCH,6581,2850
PAL9293,1993-02-13,HUM,BCH,6591,2800
PAL9293,1993-02-13,HUM,BCH,6592,3250
PAL9293,1993-02-13,HUM,BCH,6614,3500
PAL9293,1993-02-13,HUM,BCH,6617,3400
PAL9293,1993-02-13,HUM,BCH,6651,3800
PAL9293,1993-02-13,HUM,BCH,6673,2900
PAL9293,1993-02-13,HUM,BCH,6703,3050
PAL9293,1993-02-13,HUM,BCH,6736,3450
PAL9293,1993-02-13,HUM,BCH,6737,3300
PAL9293,1993-02-13,HUM,BCH,6741,2900
PAL9293,1993-02-13,HUM,BCH,6766,3800
PAL9293,1993-02-13,HUM,BCH,6772,3100
PAL9293,1993-02-13,HUM,BCH,6775,3100
PAL9293,1993-02-13,HUM,BCH,6782,3550
PAL9293,1993-02-13,HUM,BCH,6785,2650
PAL9293,1993-02-13,HUM,BCH,6795,3450
PAL9293,1993-02-13,HUM,BCH,6797,3100
PAL9293,1993-02-13,HUM,BCH,6802,3450
PAL9293,1993-02-13,HUM,BCH,6806,3050
PAL9293,1993-02-13,HUM,BCH,6811,3200
PAL9293,1993-02-13,HUM,BCH,6824,3000
PAL9293,1993-02-13,HUM,BCH,6837,3100
PAL9293,1993-02-13,HUM,BCH,6858,3600
PAL9293,1993-02-13,HUM,BCH,6865,3200
PAL9293,1993-02-13,HUM,BCH,6870,3250
PAL9293,1993-02-13,HUM,BCH,6872,3200
PAL9293,1993-02-13,HUM,BCH,6873,3100
PAL9293,1993-02-13,HUM,BCH,6878,3450
PAL9293,1993-02-13,HUM,BCH,6886,3150
PAL9293,1993-02-13,HUM,BCH,6891,3550
PAL9293,1993-02-13,HUM,BCH,6901,3000
PAL9293,1993-02-13,HUM,BCH,6906,3350
PAL9293,1993-02-13,HUM,BCH,6920,3250
PAL9293,1993-02-13,HUM,BCH,6939,3300
PAL9293,1993-02-13,HUM,BCH,6955,2950
PAL9293,1993-02-13,HUM,BCH,6963,3200
PAL9293,1993-02-13,HUM,BCH,6968,2900
PAL9293,1993-02-13,HUM,BCH,6974,3300
PAL9293,1993-02-13,HUM,BCH,6980,3700
PAL9293,1993-02-15,HUM,BCH,6001,2550
PAL9293,1993-02-15,HUM,BCH,6011,3250
PAL9293,1993-02-15,HUM,BCH,6047,3250
PAL9293,1993-02-15,HUM,BCH,6079,2800
PAL9293,1993-02-15,HUM,BCH,6101,3550
PAL9293,1993-02-15,HUM,BCH,6104,3450
PAL9293,1993-02-15,HUM,BCH,6130,2700
PAL9293,1993-02-15,HUM,BCH,6177,3400
PAL9293,1993-02-15,HUM,BCH,6184,3450
PAL9293,1993-02-15,HUM,BCH,6239,2750
PAL9293,1993-02-15,HUM,BCH,6240,3200
PAL9293,1993-02-15,HUM,BCH,6274,3450
PAL9293,1993-02-15,HUM,BCH,6289,2950
PAL9293,1993-02-15,HUM,BCH,6301,2950
PAL9293,1993-02-15,HUM,BCH,6303,3300
PAL9293,1993-02-15,HUM,BCH,6332,3450
PAL9293,1993-02-15,HUM,BCH,6382,2450
PAL9293,1993-02-15,HUM,BCH,6394,3050
PAL9293,1993-02-15,HUM,BCH,6396,3100
PAL9293,1993-02-15,HUM,BCH,6534,2200
PAL9293,1993-02-15,HUM,BCH,6537,3100
PAL9293,1993-02-15,HUM,BCH,6554,2950
PAL9293,1993-02-15,HUM,BCH,6640,3250
PAL9293,1993-02-15,HUM,BCH,6642,3250
PAL9293,1993-02-15,HUM,BCH,6652,3550
PAL9293,1993-02-15,HUM,BCH,6666,3050
PAL9293,1993-02-15,HUM,BCH,6674,2650
PAL9293,1993-02-15,HUM,BCH,6734,3700
PAL9293,1993-02-15,HUM,BCH,6750,2500
PAL9293,1993-02-15,HUM,BCH,6763,2950
PAL9293,1993-02-15,HUM,BCH,6771,3300
PAL9293,1993-02-15,HUM,BCH,6817,2300
PAL9293,1993-02-15,HUM,BCH,6834,3100
PAL9293,1993-02-15,HUM,BCH,6853,3000
PAL9293,1993-02-15,HUM,BCH,6890,3100
PAL9293,1993-02-15,HUM,BCH,6902,2900
PAL9293,1993-02-15,HUM,BCH,6923,3000
PAL9293,1993-02-17,HUM,BCH,6004,2550
PAL9293,1993-02-17,HUM,BCH,6020,2850
PAL9293,1993-02-17,HUM,BCH,6029,2550
PAL9293,1993-02-17,HUM,BCH,6036,2150
PAL9293,1993-02-17,HUM,BCH,6048,2950
PAL9293,1993-02-17,HUM,BCH,6049,2900
PAL9293,1993-02-17,HUM,BCH,6058,3300
PAL9293,1993-02-17,HUM,BCH,6061,3200
PAL9293,1993-02-17,HUM,BCH,6069,2650
PAL9293,1993-02-17,HUM,BCH,6073,2850
PAL9293,1993-02-17,HUM,BCH,6097,2700
PAL9293,1993-02-17,HUM,BCH,6102,2900
PAL9293,1993-02-17,HUM,BCH,6103,2250
PAL9293,1993-02-17,HUM,BCH,6108,3050
PAL9293,1993-02-17,HUM,BCH,6111,2650
PAL9293,1993-02-17,HUM,BCH,6118,2600
PAL9293,1993-02-17,HUM,BCH,6147,2950
PAL9293,1993-02-17,HUM,BCH,6166,2550
PAL9293,1993-02-17,HUM,BCH,6181,2950
PAL9293,1993-02-17,HUM,BCH,6219,3250
PAL9293,1993-02-17,HUM,BCH,6225,2850
PAL9293,1993-02-17,HUM,BCH,6268,3050
PAL9293,1993-02-17,HUM,BCH,6269,2700
PAL9293,1993-02-17,HUM,BCH,6283,3050
PAL9293,1993-02-17,HUM,BCH,6299,3250
PAL9293,1993-02-17,HUM,BCH,6310,2950
PAL9293,1993-02-17,HUM,BCH,6386,4000
PAL9293,1993-02-17,HUM,BCH,6481,3200
PAL9293,1993-02-17,HUM,BCH,6510,2400
PAL9293,1993-02-17,HUM,BCH,6532,3000
PAL9293,1993-02-17,HUM,BCH,6541,2950
PAL9293,1993-02-17,HUM,BCH,6599,3350
PAL9293,1993-02-17,HUM,BCH,6631,2900
PAL9293,1993-02-17,HUM,BCH,6633,2850
PAL9293,1993-02-17,HUM,BCH,6646,2250
PAL9293,1993-02-17,HUM,BCH,6655,3150
PAL9293,1993-02-17,HUM,BCH,6664,3250
PAL9293,1993-02-17,HUM,BCH,6671,3550
PAL9293,1993-02-17,HUM,BCH,6685,2650
PAL9293,1993-02-17,HUM,BCH,6687,3500
PAL9293,1993-02-17,HUM,BCH,6725,3050
PAL9293,1993-02-17,HUM,BCH,6786,3450
PAL9293,1993-02-17,HUM,BCH,6828,3350
PAL9293,1993-02-17,HUM,BCH,6842,3000
PAL9293,1993-02-17,HUM,BCH,6850,2900
PAL9293,1993-02-19,HUM,BCH,6022,3550
PAL9293,1993-02-19,HUM,BCH,6027,2900
PAL9293,1993-02-19,HUM,BCH,6088,2650
PAL9293,1993-02-19,HUM,BCH,6089,2850
PAL9293,1993-02-19,HUM,BCH,6110,3800
PAL9293,1993-02-19,HUM,BCH,6115,3100
PAL9293,1993-02-19,HUM,BCH,6121,2550
PAL9293,1993-02-19,HUM,BCH,6183,3150
PAL9293,1993-02-19,HUM,BCH,6286,3250
PAL9293,1993-02-19,HUM,BCH,6337,3600
PAL9293,1993-02-19,HUM,BCH,6373,3150
PAL9293,1993-02-19,HUM,BCH,6381,3550
PAL9293,1993-02-19,HUM,BCH,6509,2700
PAL9293,1993-02-19,HUM,BCH,6558,2750
PAL9293,1993-02-19,HUM,BCH,6635,3150
PAL9293,1993-02-19,HUM,BCH,6665,2900
PAL9293,1993-02-19,HUM,BCH,6698,2450
PAL9293,1993-02-19,HUM,BCH,6883,3150
PAL9293,1993-02-21,HUM,BCH,6042,3600
PAL9293,1993-02-21,HUM,BCH,6315,2600
PAL9293,1993-02-21,HUM,BCH,6349,3000
PAL9293,1993-02-21,HUM,BCH,6658,2400
PAL9293,1993-02-23,HUM,BCH,6124,3600
PAL9293,1993-02-23,HUM,BCH,6241,2650
PAL9394,1994-02-06,HUM,BCH,7876,3150
PAL9394,1994-02-06,HUM,BCH,7932,3150
PAL9394,1994-02-08,HUM,BCH,7069,2800
PAL9394,1994-02-08,HUM,BCH,7825,3650
PAL9394,1994-02-08,HUM,BCH,7858,4000
PAL9394,1994-02-08,HUM,BCH,7900,3050
PAL9394,1994-02-08,HUM,BCH,7902,2600
PAL9394,1994-02-08,HUM,BCH,7910,3200
PAL9394,1994-02-08,HUM,BCH,7919,3400
PAL9394,1994-02-08,HUM,BCH,7940,3150
PAL9394,1994-02-08,HUM,BCH,7954,2450
PAL9394,1994-02-08,HUM,BCH,7955,3000
PAL9394,1994-02-08,HUM,BCH,7972,3250
PAL9394,1994-02-08,HUM,BCH,7975,3200
PAL9394,1994-02-08,HUM,BCH,7989,3250
PAL9394,1994-02-10,HUM,BCH,7063,2800
PAL9394,1994-02-10,HUM,BCH,7455,2950
PAL9394,1994-02-10,HUM,BCH,7471,2750
PAL9394,1994-02-10,HUM,BCH,7516,2600
PAL9394,1994-02-10,HUM,BCH,7527,2950
PAL9394,1994-02-10,HUM,BCH,7529,2800
PAL9394,1994-02-10,HUM,BCH,7633,3100
PAL9394,1994-02-10,HUM,BCH,7690,2600
PAL9394,1994-02-10,HUM,BCH,7755,3300
PAL9394,1994-02-10,HUM,BCH,7816,2400
PAL9394,1994-02-10,HUM,BCH,7844,3350
PAL9394,1994-02-10,HUM,BCH,7857,3000
PAL9394,1994-02-10,HUM,BCH,7861,3600
PAL9394,1994-02-10,HUM,BCH,7863,2650
PAL9394,1994-02-10,HUM,BCH,7865,2700
PAL9394,1994-02-10,HUM,BCH,7869,3300
PAL9394,1994-02-10,HUM,BCH,7903,3150
PAL9394,1994-02-10,HUM,BCH,7906,3100
PAL9394,1994-02-10,HUM,BCH,7917,2800
PAL9394,1994-02-10,HUM,BCH,7921,2350
PAL9394,1994-02-10,HUM,BCH,7922,3200
PAL9394,1994-02-10,HUM,BCH,7928,2900
PAL9394,1994-02-10,HUM,BCH,7953,3200
PAL9394,1994-02-10,HUM,BCH,7970,3200
PAL9394,1994-02-10,HUM,BCH,7971,2250
PAL9394,1994-02-10,HUM,BCH,7980,3050
PAL9394,1994-02-10,HUM,BCH,7990,3500
PAL9394,1994-02-10,HUM,BCH,7992,2850
PAL9394,1994-02-10,HUM,BCH,7998,2550
PAL9394,1994-02-10,HUM,BCH,7999,2850
PAL9394,1994-02-12,HUM,BCH,7173,3500
PAL9394,1994-02-12,HUM,BCH,7227,3200
PAL9394,1994-02-12,HUM,BCH,7306,3450
PAL9394,1994-02-12,HUM,BCH,7376,3300
PAL9394,1994-02-12,HUM,BCH,7379,3400
PAL9394,1994-02-12,HUM,BCH,7380,3550
PAL9394,1994-02-12,HUM,BCH,7402,3400
PAL9394,1994-02-12,HUM,BCH,7403,3100
PAL9394,1994-02-12,HUM,BCH,7443,2650
PAL9394,1994-02-12,HUM,BCH,7444,3350
PAL9394,1994-02-12,HUM,BCH,7447,3100
PAL9394,1994-02-12,HUM,BCH,7453,3150
PAL9394,1994-02-12,HUM,BCH,7469,3500
PAL9394,1994-02-12,HUM,BCH,7474,3350
PAL9394,1994-02-12,HUM,BCH,7486,2450
PAL9394,1994-02-12,HUM,BCH,7487,3750
PAL9394,1994-02-12,HUM,BCH,7491,2850
PAL9394,1994-02-12,HUM,BCH,7500,2950
PAL9394,1994-02-12,HUM,BCH,7582,3400
PAL9394,1994-02-12,HUM,BCH,7609,3100
PAL9394,1994-02-12,HUM,BCH,7667,3050
PAL9394,1994-02-12,HUM,BCH,7715,3400
PAL9394,1994-02-12,HUM,BCH,7731,3100
PAL9394,1994-02-12,HUM,BCH,7766,3450
PAL9394,1994-02-12,HUM,BCH,7774,3650
PAL9394,1994-02-12,HUM,BCH,7794,2950
PAL9394,1994-02-12,HUM,BCH,7799,2650
PAL9394,1994-02-12,HUM,BCH,7807,3300
PAL9394,1994-02-12,HUM,BCH,7817,3900
PAL9394,1994-02-12,HUM,BCH,7823,2450
PAL9394,1994-02-12,HUM,BCH,7827,4050
PAL9394,1994-02-12,HUM,BCH,7830,2850
PAL9394,1994-02-12,HUM,BCH,7833,3050
PAL9394,1994-02-12,HUM,BCH,7837,3100
PAL9394,1994-02-12,HUM,BCH,7850,3150
PAL9394,1994-02-12,HUM,BCH,7859,3050
PAL9394,1994-02-12,HUM,BCH,7885,2750
PAL9394,1994-02-12,HUM,BCH,7901,2750
PAL9394,1994-02-12,HUM,BCH,7907,3450
PAL9394,1994-02-12,HUM,BCH,7912,2800
PAL9394,1994-02-12,HUM,BCH,7923,2750
PAL9394,1994-02-12,HUM,BCH,7925,2900
PAL9394,1994-02-12,HUM,BCH,7957,2500
PAL9394,1994-02-12,HUM,BCH,7968,2950
PAL9394,1994-02-12,HUM,BCH,7974,3000
PAL9394,1994-02-12,HUM,BCH,7979,2900
PAL9394,1994-02-12,HUM,BCH,7981,3200
PAL9394,1994-02-12,HUM,BCH,7991,3000
PAL9394,1994-02-12,HUM,BCH,8000,2600
PAL9394,1994-02-14,HUM,BCH,7009,2750
PAL9394,1994-02-14,HUM,BCH,7010,2950
PAL9394,1994-02-14,HUM,BCH,7011,3350
PAL9394,1994-02-14,HUM,BCH,7017,2850
PAL9394,1994-02-14,HUM,BCH,7029,2950
PAL9394,1994-02-14,HUM,BCH,7035,3200
PAL9394,1994-02-14,HUM,BCH,7042,3150
PAL9394,1994-02-14,HUM,BCH,7046,3150
PAL9394,1994-02-14,HUM,BCH,7060,2850
PAL9394,1994-02-14,HUM,BCH,7064,3100
PAL9394,1994-02-14,HUM,BCH,7066,3000
PAL9394,1994-02-14,HUM,BCH,7067,3500
PAL9394,1994-02-14,HUM,BCH,7096,3350
PAL9394,1994-02-14,HUM,BCH,7131,3150
PAL9394,1994-02-14,HUM,BCH,7148,3500
PAL9394,1994-02-14,HUM,BCH,7176,2900
PAL9394,1994-02-14,HUM,BCH,7183,3300
PAL9394,1994-02-14,HUM,BCH,7196,2650
PAL9394,1994-02-14,HUM,BCH,7199,2850
PAL9394,1994-02-14,HUM,BCH,7207,3250
PAL9394,1994-02-14,HUM,BCH,7208,3000
PAL9394,1994-02-14,HUM,BCH,7213,3400
PAL9394,1994-02-14,HUM,BCH,7230,2700
PAL9394,1994-02-14,HUM,BCH,7238,3350
PAL9394,1994-02-14,HUM,BCH,7260,2600
PAL9394,1994-02-14,HUM,BCH,7261,2650
PAL9394,1994-02-14,HUM,BCH,7281,3100
PAL9394,1994-02-14,HUM,BCH,7297,2700
PAL9394,1994-02-14,HUM,BCH,7307,3350
PAL9394,1994-02-14,HUM,BCH,7323,3350
PAL9394,1994-02-14,HUM,BCH,7343,3000
PAL9394,1994-02-14,HUM,BCH,7347,3250
PAL9394,1994-02-14,HUM,BCH,7350,3400
PAL9394,1994-02-14,HUM,BCH,7367,3450
PAL9394,1994-02-14,HUM,BCH,7375,3350
PAL9394,1994-02-14,HUM,BCH,7412,3250
PAL9394,1994-02-14,HUM,BCH,7439,2900
PAL9394,1994-02-14,HUM,BCH,7458,2800
PAL9394,1994-02-14,HUM,BCH,7478,2300
PAL9394,1994-02-14,HUM,BCH,7480,3350
PAL9394,1994-02-14,HUM,BCH,7490,2750
PAL9394,1994-02-14,HUM,BCH,7505,3200
PAL9394,1994-02-14,HUM,BCH,7533,2750
PAL9394,1994-02-14,HUM,BCH,7540,2800
PAL9394,1994-02-14,HUM,BCH,7541,3200
PAL9394,1994-02-14,HUM,BCH,7559,3200
PAL9394,1994-02-14,HUM,BCH,7568,3050
PAL9394,1994-02-14,HUM,BCH,7575,2700
PAL9394,1994-02-14,HUM,BCH,7614,3000
PAL9394,1994-02-14,HUM,BCH,7700,3300
PAL9394,1994-02-14,HUM,BCH,7712,2800
PAL9394,1994-02-14,HUM,BCH,7718,3300
PAL9394,1994-02-14,HUM,BCH,7737,3400
PAL9394,1994-02-14,HUM,BCH,7758,2950
PAL9394,1994-02-14,HUM,BCH,7762,3700
PAL9394,1994-02-14,HUM,BCH,7773,2950
PAL9394,1994-02-14,HUM,BCH,7775,2800
PAL9394,1994-02-14,HUM,BCH,7778,2750
PAL9394,1994-02-14,HUM,BCH,7808,2900
PAL9394,1994-02-14,HUM,BCH,7841,2550
PAL9394,1994-02-14,HUM,BCH,7855,3000
PAL9394,1994-02-14,HUM,BCH,7884,2600
PAL9394,1994-02-14,HUM,BCH,7892,3150
PAL9394,1994-02-14,HUM,BCH,7915,2850
PAL9394,1994-02-14,HUM,BCH,7924,2750
PAL9394,1994-02-14,HUM,BCH,7936,2850
PAL9394,1994-02-14,HUM,BCH,7948,3700
PAL9394,1994-02-14,HUM,BCH,7950,2750
PAL9394,1994-02-14,HUM,BCH,7956,3100
PAL9394,1994-02-14,HUM,BCH,7963,3400
PAL9394,1994-02-14,HUM,BCH,7976,2950
PAL9394,1994-02-14,HUM,BCH,7977,2950
PAL9394,1994-02-14,HUM,BCH,7982,2550
PAL9394,1994-02-14,HUM,BCH,7994,3050
PAL9394,1994-02-16,HUM,BCH,7002,2650
PAL9394,1994-02-16,HUM,BCH,7006,3150
PAL9394,1994-02-16,HUM,BCH,7008,3150
PAL9394,1994-02-16,HUM,BCH,7023,2750
PAL9394,1994-02-16,HUM,BCH,7036,3350
PAL9394,1994-02-16,HUM,BCH,7053,3100
PAL9394,1994-02-16,HUM,BCH,7055,3350
PAL9394,1994-02-16,HUM,BCH,7074,3200
PAL9394,1994-02-16,HUM,BCH,7075,3500
PAL9394,1994-02-16,HUM,BCH,7112,2900
PAL9394,1994-02-16,HUM,BCH,7147,3350
PAL9394,1994-02-16,HUM,BCH,7152,3200
PAL9394,1994-02-16,HUM,BCH,7178,3050
PAL9394,1994-02-16,HUM,BCH,7179,3050
PAL9394,1994-02-16,HUM,BCH,7190,2900
PAL9394,1994-02-16,HUM,BCH,7198,3350
PAL9394,1994-02-16,HUM,BCH,7203,3400
PAL9394,1994-02-16,HUM,BCH,7216,2800
PAL9394,1994-02-16,HUM,BCH,7229,2900
PAL9394,1994-02-16,HUM,BCH,7274,2200
PAL9394,1994-02-16,HUM,BCH,7275,3250
PAL9394,1994-02-16,HUM,BCH,7316,2900
PAL9394,1994-02-16,HUM,BCH,7317,3050
PAL9394,1994-02-16,HUM,BCH,7338,3050
PAL9394,1994-02-16,HUM,BCH,7359,2600
PAL9394,1994-02-16,HUM,BCH,7365,3300
PAL9394,1994-02-16,HUM,BCH,7384,2850
PAL9394,1994-02-16,HUM,BCH,7423,2450
PAL9394,1994-02-16,HUM,BCH,7425,2700
PAL9394,1994-02-16,HUM,BCH,7433,3350
PAL9394,1994-02-16,HUM,BCH,7441,2900
PAL9394,1994-02-16,HUM,BCH,7442,2850
PAL9394,1994-02-16,HUM,BCH,7483,3650
PAL9394,1994-02-16,HUM,BCH,7497,3200
PAL9394,1994-02-16,HUM,BCH,7514,2650
PAL9394,1994-02-16,HUM,BCH,7539,3500
PAL9394,1994-02-16,HUM,BCH,7550,3250
PAL9394,1994-02-16,HUM,BCH,7585,3250
PAL9394,1994-02-16,HUM,BCH,7604,2300
PAL9394,1994-02-16,HUM,BCH,7606,2950
PAL9394,1994-02-16,HUM,BCH,7624,2600
PAL9394,1994-02-16,HUM,BCH,7641,2950
PAL9394,1994-02-16,HUM,BCH,7646,2600
PAL9394,1994-02-16,HUM,BCH,7652,3100
PAL9394,1994-02-16,HUM,BCH,7675,2600
PAL9394,1994-02-16,HUM,BCH,7684,2750
PAL9394,1994-02-16,HUM,BCH,7687,2750
PAL9394,1994-02-16,HUM,BCH,7697,3000
PAL9394,1994-02-16,HUM,BCH,7723,3150
PAL9394,1994-02-16,HUM,BCH,7725,2650
PAL9394,1994-02-16,HUM,BCH,7733,3050
PAL9394,1994-02-16,HUM,BCH,7761,3250
PAL9394,1994-02-16,HUM,BCH,7763,2800
PAL9394,1994-02-16,HUM,BCH,7772,2500
PAL9394,1994-02-16,HUM,BCH,7783,3350
PAL9394,1994-02-16,HUM,BCH,7800,2900
PAL9394,1994-02-16,HUM,BCH,7805,3000
PAL9394,1994-02-16,HUM,BCH,7809,3150
PAL9394,1994-02-16,HUM,BCH,7821,3200
PAL9394,1994-02-16,HUM,BCH,7824,3200
PAL9394,1994-02-16,HUM,BCH,7826,3250
PAL9394,1994-02-16,HUM,BCH,7829,3050
PAL9394,1994-02-16,HUM,BCH,7832,3100
PAL9394,1994-02-16,HUM,BCH,7834,3600
PAL9394,1994-02-16,HUM,BCH,7836,2800
PAL9394,1994-02-16,HUM,BCH,7838,2650
PAL9394,1994-02-16,HUM,BCH,7840,3600
PAL9394,1994-02-16,HUM,BCH,7851,2700
PAL9394,1994-02-16,HUM,BCH,7852,3050
PAL9394,1994-02-16,HUM,BCH,7870,2300
PAL9394,1994-02-16,HUM,BCH,7872,2650
PAL9394,1994-02-16,HUM,BCH,7873,3050
PAL9394,1994-02-16,HUM,BCH,7880,3100
PAL9394,1994-02-16,HUM,BCH,7882,2700
PAL9394,1994-02-16,HUM,BCH,7889,3250
PAL9394,1994-02-16,HUM,BCH,7893,3100
PAL9394,1994-02-16,HUM,BCH,7895,3150
PAL9394,1994-02-16,HUM,BCH,7897,2650
PAL9394,1994-02-16,HUM,BCH,7908,3050
PAL9394,1994-02-16,HUM,BCH,7916,2700
PAL9394,1994-02-16,HUM,BCH,7920,3250
PAL9394,1994-02-16,HUM,BCH,7931,2800
PAL9394,1994-02-16,HUM,BCH,7938,3050
PAL9394,1994-02-16,HUM,BCH,7946,2850
PAL9394,1994-02-16,HUM,BCH,7949,2650
PAL9394,1994-02-16,HUM,BCH,7959,3300
PAL9394,1994-02-16,HUM,BCH,7962,3050
PAL9394,1994-02-16,HUM,BCH,7985,3200
PAL9394,1994-02-16,HUM,BCH,7993,2300
PAL9394,1994-02-18,HUM,BCH,7001,3250
PAL9394,1994-02-18,HUM,BCH,7022,2700
PAL9394,1994-02-18,HUM,BCH,7028,3150
PAL9394,1994-02-18,HUM,BCH,7037,2600
PAL9394,1994-02-18,HUM,BCH,7045,2750
PAL9394,1994-02-18,HUM,BCH,7057,2950
PAL9394,1994-02-18,HUM,BCH,7073,2450
PAL9394,1994-02-18,HUM,BCH,7108,2800
PAL9394,1994-02-18,HUM,BCH,7110,2500
PAL9394,1994-02-18,HUM,BCH,7116,3150
PAL9394,1994-02-18,HUM,BCH,7144,3050
PAL9394,1994-02-18,HUM,BCH,7149,2400
PAL9394,1994-02-18,HUM,BCH,7151,3650
PAL9394,1994-02-18,HUM,BCH,7161,2900
PAL9394,1994-02-18,HUM,BCH,7166,2800
PAL9394,1994-02-18,HUM,BCH,7174,3050
PAL9394,1994-02-18,HUM,BCH,7187,3050
PAL9394,1994-02-18,HUM,BCH,7193,2950
PAL9394,1994-02-18,HUM,BCH,7195,2900
PAL9394,1994-02-18,HUM,BCH,7202,3000
PAL9394,1994-02-18,HUM,BCH,7211,3200
PAL9394,1994-02-18,HUM,BCH,7219,3200
PAL9394,1994-02-18,HUM,BCH,7221,3450
PAL9394,1994-02-18,HUM,BCH,7234,2800
PAL9394,1994-02-18,HUM,BCH,7249,2950
PAL9394,1994-02-18,HUM,BCH,7266,2750
PAL9394,1994-02-18,HUM,BCH,7278,2800
PAL9394,1994-02-18,HUM,BCH,7296,2800
PAL9394,1994-02-18,HUM,BCH,7300,3200
PAL9394,1994-02-18,HUM,BCH,7305,2850
PAL9394,1994-02-18,HUM,BCH,7312,2950
PAL9394,1994-02-18,HUM,BCH,7340,2800
PAL9394,1994-02-18,HUM,BCH,7345,2500
PAL9394,1994-02-18,HUM,BCH,7357,2850
PAL9394,1994-02-18,HUM,BCH,7370,3450
PAL9394,1994-02-18,HUM,BCH,7371,3050
PAL9394,1994-02-18,HUM,BCH,7373,2600
PAL9394,1994-02-18,HUM,BCH,7382,3100
PAL9394,1994-02-18,HUM,BCH,7401,3300
PAL9394,1994-02-18,HUM,BCH,7435,2950
PAL9394,1994-02-18,HUM,BCH,7457,3100
PAL9394,1994-02-18,HUM,BCH,7463,3050
PAL9394,1994-02-18,HUM,BCH,7499,2750
PAL9394,1994-02-18,HUM,BCH,7532,3250
PAL9394,1994-02-18,HUM,BCH,7546,2850
PAL9394,1994-02-18,HUM,BCH,7558,3000
PAL9394,1994-02-18,HUM,BCH,7561,2650
PAL9394,1994-02-18,HUM,BCH,7572,2650
PAL9394,1994-02-18,HUM,BCH,7586,2650
PAL9394,1994-02-18,HUM,BCH,7603,3200
PAL9394,1994-02-18,HUM,BCH,7611,2850
PAL9394,1994-02-18,HUM,BCH,7613,2700
PAL9394,1994-02-18,HUM,BCH,7615,2150
PAL9394,1994-02-18,HUM,BCH,7628,3250
PAL9394,1994-02-18,HUM,BCH,7642,2950
PAL9394,1994-02-18,HUM,BCH,7671,2350
PAL9394,1994-02-18,HUM,BCH,7682,2900
PAL9394,1994-02-18,HUM,BCH,7683,2850
PAL9394,1994-02-18,HUM,BCH,7694,2500
PAL9394,1994-02-18,HUM,BCH,7699,3000
PAL9394,1994-02-18,HUM,BCH,7734,3200
PAL9394,1994-02-18,HUM,BCH,7739,3150
PAL9394,1994-02-18,HUM,BCH,7741,3100
PAL9394,1994-02-18,HUM,BCH,7748,3200
PAL9394,1994-02-18,HUM,BCH,7760,2800
PAL9394,1994-02-18,HUM,BCH,7777,2750
